subset,class,source,group,file,orig,w,h,text_frac_small,text_density
panel,western,us_panel,2152,panel/western/us_panel__2152__27_7.jpg.jpg,comics_panels\2152\27_7.jpg,287,416,0.1353,7965.4
panel,western,us_panel,2152,panel/western/us_panel__2152__28_0.jpg.jpg,comics_panels\2152\28_0.jpg,272,423,0.0786,5380.0
panel,western,us_panel,2152,panel/western/us_panel__2152__28_1.jpg.jpg,comics_panels\2152\28_1.jpg,289,416,0.0507,4217.1
panel,western,us_panel,2152,panel/western/us_panel__2152__28_2.jpg.jpg,comics_panels\2152\28_2.jpg,295,396,0.0535,3432.6
panel,western,us_panel,2152,panel/western/us_panel__2152__28_3.jpg.jpg,comics_panels\2152\28_3.jpg,462,418,0.1011,3754.2
panel,western,us_panel,2152,panel/western/us_panel__2152__28_4.jpg.jpg,comics_panels\2152\28_4.jpg,432,409,0.0899,4895.6
panel,western,us_panel,2152,panel/western/us_panel__2152__28_5.jpg.jpg,comics_panels\2152\28_5.jpg,488,406,0.1376,7798.0
panel,western,us_panel,2152,panel/western/us_panel__2152__28_6.jpg.jpg,comics_panels\2152\28_6.jpg,440,408,0.1055,3113.9
panel,western,us_panel,2152,panel/western/us_panel__2152__29_0.jpg.jpg,comics_panels\2152\29_0.jpg,223,419,0.0335,3349.9
panel,western,us_panel,2152,panel/western/us_panel__2152__29_1.jpg.jpg,comics_panels\2152\29_1.jpg,321,409,0.1068,9658.1
panel,western,us_panel,2152,panel/western/us_panel__2152__29_2.jpg.jpg,comics_panels\2152\29_2.jpg,288,401,0.1251,8338.5
panel,western,us_panel,2152,panel/western/us_panel__2152__29_3.jpg.jpg,comics_panels\2152\29_3.jpg,369,429,0.1937,13796.5
panel,western,us_panel,2152,panel/western/us_panel__2152__29_4.jpg.jpg,comics_panels\2152\29_4.jpg,413,435,0.1861,13058.4
panel,western,us_panel,2152,panel/western/us_panel__2152__29_5.jpg.jpg,comics_panels\2152\29_5.jpg,326,405,0.0712,2847.8
panel,western,us_panel,2152,panel/western/us_panel__2152__29_6.jpg.jpg,comics_panels\2152\29_6.jpg,286,414,0.0524,3783.7
panel,western,us_panel,2152,panel/western/us_panel__2152__29_7.jpg.jpg,comics_panels\2152\29_7.jpg,319,417,0.0775,4939.0
panel,western,us_panel,2152,panel/western/us_panel__2152__2_0.jpg.jpg,comics_panels\2152\2_0.jpg,640,395,0.142,3960.4
panel,western,us_panel,2152,panel/western/us_panel__2152__2_1.jpg.jpg,comics_panels\2152\2_1.jpg,640,584,0.1978,6469.0
panel,western,us_panel,2152,panel/western/us_panel__2152__31_0.jpg.jpg,comics_panels\2152\31_0.jpg,530,345,0.5319,4309.5
panel,western,us_panel,2152,panel/western/us_panel__2152__32_0.jpg.jpg,comics_panels\2152\32_0.jpg,640,618,0.1417,6722.5
panel,western,us_panel,2152,panel/western/us_panel__2152__32_1.jpg.jpg,comics_panels\2152\32_1.jpg,301,450,0.0517,4695.5
panel,western,us_panel,2152,panel/western/us_panel__2152__32_2.jpg.jpg,comics_panels\2152\32_2.jpg,237,382,0.1644,15231.8
panel,western,us_panel,2152,panel/western/us_panel__2152__32_3.jpg.jpg,comics_panels\2152\32_3.jpg,302,496,0.1114,8178.0
panel,western,us_panel,2152,panel/western/us_panel__2152__33_0.jpg.jpg,comics_panels\2152\33_0.jpg,305,621,0.1531,13051.4
panel,western,us_panel,2152,panel/western/us_panel__2152__33_1.jpg.jpg,comics_panels\2152\33_1.jpg,640,596,0.2773,10919.6
panel,western,us_panel,2152,panel/western/us_panel__2152__33_2.jpg.jpg,comics_panels\2152\33_2.jpg,640,151,0.0391,3877.2
panel,western,us_panel,2152,panel/western/us_panel__2152__33_3.jpg.jpg,comics_panels\2152\33_3.jpg,331,431,0.0896,4983.8
panel,western,us_panel,2152,panel/western/us_panel__2152__33_4.jpg.jpg,comics_panels\2152\33_4.jpg,180,474,0.0759,5157.1
panel,western,us_panel,2152,panel/western/us_panel__2152__33_5.jpg.jpg,comics_panels\2152\33_5.jpg,367,429,0.1349,4020.5
panel,western,us_panel,2152,panel/western/us_panel__2152__34_0.jpg.jpg,comics_panels\2152\34_0.jpg,434,431,0.1317,6714.6
panel,western,us_panel,2152,panel/western/us_panel__2152__34_1.jpg.jpg,comics_panels\2152\34_1.jpg,434,423,0.1022,5550.7
panel,western,us_panel,2152,panel/western/us_panel__2152__34_2.jpg.jpg,comics_panels\2152\34_2.jpg,449,410,0.1746,8615.4
panel,western,us_panel,2152,panel/western/us_panel__2152__34_3.jpg.jpg,comics_panels\2152\34_3.jpg,431,415,0.1161,6474.2
panel,western,us_panel,2152,panel/western/us_panel__2152__34_4.jpg.jpg,comics_panels\2152\34_4.jpg,452,440,0.115,5103.6
panel,western,us_panel,2152,panel/western/us_panel__2152__34_5.jpg.jpg,comics_panels\2152\34_5.jpg,452,441,0.0447,2006.7
panel,western,us_panel,2152,panel/western/us_panel__2152__35_0.jpg.jpg,comics_panels\2152\35_0.jpg,447,444,0.1429,11271.3
panel,western,us_panel,2152,panel/western/us_panel__2152__35_1.jpg.jpg,comics_panels\2152\35_1.jpg,415,431,0.2189,15553.6
panel,western,us_panel,2152,panel/western/us_panel__2152__35_2.jpg.jpg,comics_panels\2152\35_2.jpg,322,402,0.1588,15582.0
panel,western,us_panel,2152,panel/western/us_panel__2152__35_3.jpg.jpg,comics_panels\2152\35_3.jpg,209,494,0.1084,4968.7
panel,western,us_panel,2152,panel/western/us_panel__2152__35_4.jpg.jpg,comics_panels\2152\35_4.jpg,351,407,0.0811,4410.0
panel,western,us_panel,2152,panel/western/us_panel__2152__35_5.jpg.jpg,comics_panels\2152\35_5.jpg,449,362,0.1283,6847.6
panel,western,us_panel,2152,panel/western/us_panel__2152__35_6.jpg.jpg,comics_panels\2152\35_6.jpg,433,439,0.2273,15424.5
panel,western,us_panel,2152,panel/western/us_panel__2152__36_0.jpg.jpg,comics_panels\2152\36_0.jpg,441,426,0.163,8905.3
panel,western,us_panel,2152,panel/western/us_panel__2152__36_1.jpg.jpg,comics_panels\2152\36_1.jpg,452,419,0.1638,11067.2
panel,western,us_panel,2152,panel/western/us_panel__2152__36_2.jpg.jpg,comics_panels\2152\36_2.jpg,412,410,0.1159,8015.6
panel,western,us_panel,2152,panel/western/us_panel__2152__36_3.jpg.jpg,comics_panels\2152\36_3.jpg,492,425,0.1335,4007.7
panel,western,us_panel,2152,panel/western/us_panel__2152__36_4.jpg.jpg,comics_panels\2152\36_4.jpg,473,406,0.183,8862.8
panel,western,us_panel,2152,panel/western/us_panel__2152__36_5.jpg.jpg,comics_panels\2152\36_5.jpg,429,423,0.084,3157.6
panel,western,us_panel,2152,panel/western/us_panel__2152__37_0.jpg.jpg,comics_panels\2152\37_0.jpg,430,417,0.1404,9112.7
panel,western,us_panel,2152,panel/western/us_panel__2152__37_1.jpg.jpg,comics_panels\2152\37_1.jpg,435,640,0.1857,5673.5
panel,western,us_panel,2152,panel/western/us_panel__2152__37_2.jpg.jpg,comics_panels\2152\37_2.jpg,403,282,0.1441,12767.7
panel,western,us_panel,2152,panel/western/us_panel__2152__37_3.jpg.jpg,comics_panels\2152\37_3.jpg,513,421,0.1327,4315.4
panel,western,us_panel,2152,panel/western/us_panel__2152__37_4.jpg.jpg,comics_panels\2152\37_4.jpg,355,416,0.1204,4259.2
panel,western,us_panel,2152,panel/western/us_panel__2152__37_5.jpg.jpg,comics_panels\2152\37_5.jpg,204,433,0.0581,5117.1
panel,western,us_panel,2152,panel/western/us_panel__2152__37_6.jpg.jpg,comics_panels\2152\37_6.jpg,344,442,0.2121,18895.3
panel,western,us_panel,2152,panel/western/us_panel__2152__38_0.jpg.jpg,comics_panels\2152\38_0.jpg,509,436,0.1237,8822.8
panel,western,us_panel,2152,panel/western/us_panel__2152__38_1.jpg.jpg,comics_panels\2152\38_1.jpg,525,426,0.1042,3997.3
panel,western,us_panel,2152,panel/western/us_panel__2152__38_2.jpg.jpg,comics_panels\2152\38_2.jpg,446,381,0.1029,7785.7
panel,western,us_panel,2152,panel/western/us_panel__2152__38_3.jpg.jpg,comics_panels\2152\38_3.jpg,447,414,0.1918,18669.8
panel,western,us_panel,2152,panel/western/us_panel__2152__38_4.jpg.jpg,comics_panels\2152\38_4.jpg,358,427,0.0474,2368.1
panel,western,us_panel,2152,panel/western/us_panel__2152__38_5.jpg.jpg,comics_panels\2152\38_5.jpg,287,391,0.0725,3421.9
panel,western,us_panel,2152,panel/western/us_panel__2152__38_6.jpg.jpg,comics_panels\2152\38_6.jpg,373,423,0.1278,6021.1
panel,western,us_panel,2152,panel/western/us_panel__2152__39_0.jpg.jpg,comics_panels\2152\39_0.jpg,640,182,0.1095,4518.6
panel,western,us_panel,2152,panel/western/us_panel__2152__39_1.jpg.jpg,comics_panels\2152\39_1.jpg,640,452,0.3669,12367.6
panel,western,us_panel,2152,panel/western/us_panel__2152__39_2.jpg.jpg,comics_panels\2152\39_2.jpg,441,462,0.1803,7332.8
panel,western,us_panel,2152,panel/western/us_panel__2152__39_3.jpg.jpg,comics_panels\2152\39_3.jpg,456,496,0.2485,8718.9
panel,western,us_panel,2152,panel/western/us_panel__2152__3_0.jpg.jpg,comics_panels\2152\3_0.jpg,431,496,0.1175,4972.5
panel,western,us_panel,2152,panel/western/us_panel__2152__3_1.jpg.jpg,comics_panels\2152\3_1.jpg,437,346,0.1273,7063.4
panel,western,us_panel,2152,panel/western/us_panel__2152__3_2.jpg.jpg,comics_panels\2152\3_2.jpg,451,292,0.0575,4852.2
panel,western,us_panel,2152,panel/western/us_panel__2152__3_3.jpg.jpg,comics_panels\2152\3_3.jpg,464,365,0.0997,3466.0
panel,western,us_panel,2152,panel/western/us_panel__2152__3_4.jpg.jpg,comics_panels\2152\3_4.jpg,416,508,0.1951,4249.3
panel,western,us_panel,2152,panel/western/us_panel__2152__3_5.jpg.jpg,comics_panels\2152\3_5.jpg,252,489,0.0325,2215.4
panel,western,us_panel,2152,panel/western/us_panel__2152__3_6.jpg.jpg,comics_panels\2152\3_6.jpg,238,493,0.0496,2429.0
panel,western,us_panel,2152,panel/western/us_panel__2152__40_0.jpg.jpg,comics_panels\2152\40_0.jpg,476,401,0.1579,5778.6
panel,western,us_panel,2152,panel/western/us_panel__2152__40_1.jpg.jpg,comics_panels\2152\40_1.jpg,459,382,0.1057,5680.5
panel,western,us_panel,2152,panel/western/us_panel__2152__40_2.jpg.jpg,comics_panels\2152\40_2.jpg,599,426,0.2025,7716.3
panel,western,us_panel,2152,panel/western/us_panel__2152__40_3.jpg.jpg,comics_panels\2152\40_3.jpg,262,457,0.1018,6389.2
panel,western,us_panel,2152,panel/western/us_panel__2152__40_4.jpg.jpg,comics_panels\2152\40_4.jpg,449,403,0.1313,4437.8
panel,western,us_panel,2152,panel/western/us_panel__2152__40_5.jpg.jpg,comics_panels\2152\40_5.jpg,460,392,0.1026,3870.9
panel,western,us_panel,2152,panel/western/us_panel__2152__41_0.jpg.jpg,comics_panels\2152\41_0.jpg,374,419,0.1717,14798.4
panel,western,us_panel,2152,panel/western/us_panel__2152__41_1.jpg.jpg,comics_panels\2152\41_1.jpg,520,393,0.2206,13779.6
panel,western,us_panel,2152,panel/western/us_panel__2152__41_2.jpg.jpg,comics_panels\2152\41_2.jpg,448,405,0.2136,16440.7
panel,western,us_panel,2152,panel/western/us_panel__2152__41_3.jpg.jpg,comics_panels\2152\41_3.jpg,430,427,0.1977,12994.9
panel,western,us_panel,2152,panel/western/us_panel__2152__41_4.jpg.jpg,comics_panels\2152\41_4.jpg,437,410,0.2517,16118.8
panel,western,us_panel,2152,panel/western/us_panel__2152__41_5.jpg.jpg,comics_panels\2152\41_5.jpg,456,428,0.2299,15822.3
panel,western,us_panel,2152,panel/western/us_panel__2152__42_0.jpg.jpg,comics_panels\2152\42_0.jpg,313,198,0.0268,1823.3
panel,western,us_panel,2152,panel/western/us_panel__2152__42_1.jpg.jpg,comics_panels\2152\42_1.jpg,297,282,0.0375,3928.2
panel,western,us_panel,2152,panel/western/us_panel__2152__42_2.jpg.jpg,comics_panels\2152\42_2.jpg,297,399,0.0687,3713.0
panel,western,us_panel,2152,panel/western/us_panel__2152__42_3.jpg.jpg,comics_panels\2152\42_3.jpg,291,406,0.0835,5679.4
panel,western,us_panel,2152,panel/western/us_panel__2152__42_4.jpg.jpg,comics_panels\2152\42_4.jpg,440,423,0.1772,5270.8
panel,western,us_panel,2152,panel/western/us_panel__2152__42_5.jpg.jpg,comics_panels\2152\42_5.jpg,450,392,0.1585,6553.3
panel,western,us_panel,2152,panel/western/us_panel__2152__42_6.jpg.jpg,comics_panels\2152\42_6.jpg,284,425,0.0705,4043.1
panel,western,us_panel,2152,panel/western/us_panel__2152__42_7.jpg.jpg,comics_panels\2152\42_7.jpg,285,411,0.0659,3321.0
panel,western,us_panel,2152,panel/western/us_panel__2152__42_8.jpg.jpg,comics_panels\2152\42_8.jpg,266,421,0.186,11206.8
panel,western,us_panel,2152,panel/western/us_panel__2152__43_0.jpg.jpg,comics_panels\2152\43_0.jpg,446,404,0.1764,7503.4
panel,western,us_panel,2152,panel/western/us_panel__2152__43_1.jpg.jpg,comics_panels\2152\43_1.jpg,453,420,0.136,10249.1
panel,western,us_panel,2152,panel/western/us_panel__2152__43_2.jpg.jpg,comics_panels\2152\43_2.jpg,223,448,0.0545,1461.4
panel,western,us_panel,2152,panel/western/us_panel__2152__43_3.jpg.jpg,comics_panels\2152\43_3.jpg,640,412,0.1471,5334.0
panel,western,us_panel,2152,panel/western/us_panel__2152__43_4.jpg.jpg,comics_panels\2152\43_4.jpg,452,419,0.2072,4546.2
panel,western,us_panel,2152,panel/western/us_panel__2152__43_5.jpg.jpg,comics_panels\2152\43_5.jpg,431,411,0.1288,5752.5
panel,western,us_panel,2152,panel/western/us_panel__2152__44_0.jpg.jpg,comics_panels\2152\44_0.jpg,300,396,0.1116,9048.8
panel,western,us_panel,2152,panel/western/us_panel__2152__44_1.jpg.jpg,comics_panels\2152\44_1.jpg,287,425,0.099,8436.2
panel,western,us_panel,2152,panel/western/us_panel__2152__44_2.jpg.jpg,comics_panels\2152\44_2.jpg,285,419,0.053,2855.6
panel,western,us_panel,2152,panel/western/us_panel__2152__44_3.jpg.jpg,comics_panels\2152\44_3.jpg,640,324,0.1969,3998.6
panel,western,us_panel,2152,panel/western/us_panel__2152__44_4.jpg.jpg,comics_panels\2152\44_4.jpg,159,331,0.0636,7106.3
panel,western,us_panel,2152,panel/western/us_panel__2152__44_5.jpg.jpg,comics_panels\2152\44_5.jpg,447,366,0.1691,6063.5
panel,western,us_panel,2152,panel/western/us_panel__2152__44_6.jpg.jpg,comics_panels\2152\44_6.jpg,398,396,0.1616,9441.1
panel,western,us_panel,2152,panel/western/us_panel__2152__45_0.jpg.jpg,comics_panels\2152\45_0.jpg,640,402,0.1427,12808.6
panel,western,us_panel,2152,panel/western/us_panel__2152__45_1.jpg.jpg,comics_panels\2152\45_1.jpg,640,492,0.1715,7948.0
panel,western,us_panel,2152,panel/western/us_panel__2152__45_2.jpg.jpg,comics_panels\2152\45_2.jpg,455,412,0.0715,3760.8
panel,western,us_panel,2152,panel/western/us_panel__2152__45_3.jpg.jpg,comics_panels\2152\45_3.jpg,433,401,0.0465,4140.9
panel,western,us_panel,2152,panel/western/us_panel__2152__46_0.jpg.jpg,comics_panels\2152\46_0.jpg,429,421,0.0949,3969.9
panel,western,us_panel,2152,panel/western/us_panel__2152__46_1.jpg.jpg,comics_panels\2152\46_1.jpg,445,418,0.0916,6585.7
panel,western,us_panel,2152,panel/western/us_panel__2152__46_2.jpg.jpg,comics_panels\2152\46_2.jpg,431,413,0.12,9241.4
panel,western,us_panel,2152,panel/western/us_panel__2152__46_3.jpg.jpg,comics_panels\2152\46_3.jpg,442,424,0.1036,7534.4
panel,western,us_panel,2152,panel/western/us_panel__2152__46_4.jpg.jpg,comics_panels\2152\46_4.jpg,415,409,0.1151,5007.8
panel,western,us_panel,2152,panel/western/us_panel__2152__46_5.jpg.jpg,comics_panels\2152\46_5.jpg,463,394,0.1067,3650.9
panel,western,us_panel,2152,panel/western/us_panel__2152__47_0.jpg.jpg,comics_panels\2152\47_0.jpg,422,412,0.1426,14879.4
panel,western,us_panel,2152,panel/western/us_panel__2152__47_1.jpg.jpg,comics_panels\2152\47_1.jpg,419,401,0.2661,23342.6
panel,western,us_panel,2152,panel/western/us_panel__2152__47_2.jpg.jpg,comics_panels\2152\47_2.jpg,425,416,0.2389,19819.0
panel,western,us_panel,2152,panel/western/us_panel__2152__47_3.jpg.jpg,comics_panels\2152\47_3.jpg,416,411,0.1842,14598.5
panel,western,us_panel,2152,panel/western/us_panel__2152__47_4.jpg.jpg,comics_panels\2152\47_4.jpg,429,393,0.1593,14330.0
panel,western,us_panel,2152,panel/western/us_panel__2152__47_5.jpg.jpg,comics_panels\2152\47_5.jpg,445,441,0.1418,13951.9
panel,western,us_panel,2152,panel/western/us_panel__2152__48_0.jpg.jpg,comics_panels\2152\48_0.jpg,433,388,0.1738,13017.5
panel,western,us_panel,2152,panel/western/us_panel__2152__48_1.jpg.jpg,comics_panels\2152\48_1.jpg,455,410,0.1228,8566.1
panel,western,us_panel,2152,panel/western/us_panel__2152__48_2.jpg.jpg,comics_panels\2152\48_2.jpg,451,438,0.19,15521.1
panel,western,us_panel,2152,panel/western/us_panel__2152__48_3.jpg.jpg,comics_panels\2152\48_3.jpg,445,443,0.1295,12899.8
panel,western,us_panel,2152,panel/western/us_panel__2152__48_4.jpg.jpg,comics_panels\2152\48_4.jpg,421,429,0.1255,6284.3
panel,western,us_panel,2152,panel/western/us_panel__2152__48_5.jpg.jpg,comics_panels\2152\48_5.jpg,419,407,0.0899,4327.6
panel,western,us_panel,2152,panel/western/us_panel__2152__49_0.jpg.jpg,comics_panels\2152\49_0.jpg,418,416,0.1021,4106.1
panel,western,us_panel,2152,panel/western/us_panel__2152__49_1.jpg.jpg,comics_panels\2152\49_1.jpg,433,420,0.1217,6004.6
panel,western,us_panel,2152,panel/western/us_panel__2152__49_2.jpg.jpg,comics_panels\2152\49_2.jpg,465,420,0.1332,10890.9
panel,western,us_panel,2152,panel/western/us_panel__2152__49_3.jpg.jpg,comics_panels\2152\49_3.jpg,442,426,0.1054,7615.8
panel,western,us_panel,2152,panel/western/us_panel__2152__49_4.jpg.jpg,comics_panels\2152\49_4.jpg,453,387,0.155,8037.1
panel,western,us_panel,2152,panel/western/us_panel__2152__49_5.jpg.jpg,comics_panels\2152\49_5.jpg,446,384,0.096,7193.6
panel,western,us_panel,2152,panel/western/us_panel__2152__4_0.jpg.jpg,comics_panels\2152\4_0.jpg,287,490,0.1638,10957.8
panel,western,us_panel,2152,panel/western/us_panel__2152__4_1.jpg.jpg,comics_panels\2152\4_1.jpg,261,419,0.0702,5596.2
panel,western,us_panel,2152,panel/western/us_panel__2152__4_2.jpg.jpg,comics_panels\2152\4_2.jpg,291,471,0.0829,6632.1
panel,western,us_panel,2152,panel/western/us_panel__2152__4_3.jpg.jpg,comics_panels\2152\4_3.jpg,444,402,0.1084,4571.7
panel,western,us_panel,2152,panel/western/us_panel__2152__4_4.jpg.jpg,comics_panels\2152\4_4.jpg,403,386,0.1238,10349.8
panel,western,us_panel,2152,panel/western/us_panel__2152__4_5.jpg.jpg,comics_panels\2152\4_5.jpg,405,366,0.1247,8365.4
panel,western,us_panel,2152,panel/western/us_panel__2152__4_6.jpg.jpg,comics_panels\2152\4_6.jpg,502,323,0.0896,5236.0
panel,western,us_panel,2152,panel/western/us_panel__2152__50_0.jpg.jpg,comics_panels\2152\50_0.jpg,459,405,0.0849,7160.0
panel,western,us_panel,2152,panel/western/us_panel__2152__50_1.jpg.jpg,comics_panels\2152\50_1.jpg,520,352,0.1498,14789.1
panel,western,us_panel,2152,panel/western/us_panel__2152__50_2.jpg.jpg,comics_panels\2152\50_2.jpg,445,440,0.1644,11414.7
panel,western,us_panel,2152,panel/western/us_panel__2152__50_3.jpg.jpg,comics_panels\2152\50_3.jpg,430,436,0.1187,8480.9
panel,western,us_panel,2152,panel/western/us_panel__2152__50_4.jpg.jpg,comics_panels\2152\50_4.jpg,443,437,0.1013,4695.5
panel,western,us_panel,2152,panel/western/us_panel__2152__50_5.jpg.jpg,comics_panels\2152\50_5.jpg,421,404,0.0801,7954.9
panel,western,us_panel,2152,panel/western/us_panel__2152__51_0.jpg.jpg,comics_panels\2152\51_0.jpg,640,572,0.216,9727.5
panel,western,us_panel,2152,panel/western/us_panel__2152__51_1.jpg.jpg,comics_panels\2152\51_1.jpg,402,395,0.0896,4622.5
panel,western,us_panel,2152,panel/western/us_panel__2152__51_2.jpg.jpg,comics_panels\2152\51_2.jpg,510,407,0.1798,8816.3
panel,western,us_panel,2152,panel/western/us_panel__2152__52_0.jpg.jpg,comics_panels\2152\52_0.jpg,348,448,0.1252,7100.5
panel,western,us_panel,2152,panel/western/us_panel__2152__52_1.jpg.jpg,comics_panels\2152\52_1.jpg,532,442,0.2844,17763.6
panel,western,us_panel,2152,panel/western/us_panel__2152__52_2.jpg.jpg,comics_panels\2152\52_2.jpg,331,447,0.1192,8313.2
panel,western,us_panel,2152,panel/western/us_panel__2152__52_3.jpg.jpg,comics_panels\2152\52_3.jpg,275,438,0.2618,19659.6
panel,western,us_panel,2152,panel/western/us_panel__2152__52_4.jpg.jpg,comics_panels\2152\52_4.jpg,252,425,0.0919,5359.5
panel,western,us_panel,2152,panel/western/us_panel__2152__52_5.jpg.jpg,comics_panels\2152\52_5.jpg,163,379,0.0403,5665.5
panel,western,us_panel,2152,panel/western/us_panel__2152__52_6.jpg.jpg,comics_panels\2152\52_6.jpg,195,368,0.0578,4877.4
panel,western,us_panel,2152,panel/western/us_panel__2152__52_7.jpg.jpg,comics_panels\2152\52_7.jpg,154,363,0.0552,3506.1
panel,western,us_panel,2152,panel/western/us_panel__2152__52_8.jpg.jpg,comics_panels\2152\52_8.jpg,376,389,0.2979,20941.6
panel,western,us_panel,2152,panel/western/us_panel__2152__53_0.jpg.jpg,comics_panels\2152\53_0.jpg,331,386,0.1404,13814.3
panel,western,us_panel,2152,panel/western/us_panel__2152__53_1.jpg.jpg,comics_panels\2152\53_1.jpg,539,373,0.2705,20900.6
panel,western,us_panel,2152,panel/western/us_panel__2152__53_2.jpg.jpg,comics_panels\2152\53_2.jpg,162,418,0.1795,17366.6
panel,western,us_panel,2152,panel/western/us_panel__2152__53_3.jpg.jpg,comics_panels\2152\53_3.jpg,449,440,0.0915,8058.3
panel,western,us_panel,2152,panel/western/us_panel__2152__53_4.jpg.jpg,comics_panels\2152\53_4.jpg,318,446,0.1338,11069.7
panel,western,us_panel,2152,panel/western/us_panel__2152__53_5.jpg.jpg,comics_panels\2152\53_5.jpg,252,430,0.0383,1190.5
panel,western,us_panel,2152,panel/western/us_panel__2152__53_6.jpg.jpg,comics_panels\2152\53_6.jpg,283,425,0.0739,4988.6
panel,western,us_panel,2152,panel/western/us_panel__2152__53_7.jpg.jpg,comics_panels\2152\53_7.jpg,371,431,0.1752,13958.6
panel,western,us_panel,2152,panel/western/us_panel__2152__54_0.jpg.jpg,comics_panels\2152\54_0.jpg,366,352,0.0954,7373.9
panel,western,us_panel,2152,panel/western/us_panel__2152__54_1.jpg.jpg,comics_panels\2152\54_1.jpg,574,354,0.259,23027.0
panel,western,us_panel,2152,panel/western/us_panel__2152__54_2.jpg.jpg,comics_panels\2152\54_2.jpg,347,451,0.2614,21425.3
